GEO_ID,FIPS,Census_Tract_Name,Total population,Area_km2,Population Density
1400000U,06037401705,4017.05,2784,1.6241670474880288,1714.1093979869827
1400000U,06037401706,4017.06,4533,1.239510406838739,3657.0891014630633
1400000U,06037401707,4017.07,8607,2.1058410675739228,4087.2030337578467
1400000U,06037401801,4018.01,4570,3.562513136226985,1282.802287387502
1400000U,06037401802,4018.02,3724,2.452355132983298,1518.5402594891475
1400000U,06037401901,4019.01,4095,1.7169687285978783,2385.017229372654
1400000U,06037401902,4019.02,6101,2.660102630536807,2293.5205318633975
1400000U,06037402001,4020.01,4125,1.45868407505891,2827.8912963613516
1400000U,06037402002,4020.02,3935,1.6547313830738202,2378.029473696429
1400000U,06037402101,4021.01,4856,1.189577462189497,4082.121723340493
1400000U,06037402102,4021.02,5136,2.298173740340073,2234.8179817075093
1400000U,06037402200,4022,7069,6.360108494644851,1111.4590271458464
1400000U,06037402301,4023.01,5468,1.3314359293298825,4106.844257051158
1400000U,06037402303,4023.03,3779,0.9442870646708298,4001.96099405145
1400000U,06037402304,4023.04,3942,0.6973612618023021,5652.737276819851
1400000U,06037402403,4024.03,5226,2.0323751043416567,2571.3757213596887
1400000U,06037402404,4024.04,1642,4.090894407683771,401.37921842125627
1400000U,06037402405,4024.05,2428,1.013781883801458,2394.9924917730195
1400000U,06037402406,4024.06,4601,1.167573109129905,3940.652592991579
1400000U,06037402501,4025.01,4856,1.0159210773128127,4779.898860691505
1400000U,06037402503,4025.03,4330,0.874280328620164,4952.644887748805
1400000U,06037402504,4025.04,2295,0.6003686606641463,3822.6512314303686
1400000U,06037402601,4026.01,2854,1.034759623549164,2758.128491920616
1400000U,06037402602,4026.02,4841,1.2472384362537374,3881.374931437047
1400000U,06037402702,4027.02,4937,1.4984950516544955,3294.63884084838
1400000U,06037402703,4027.03,5401,1.0709584023493948,5043.146389394451
1400000U,06037402705,4027.05,3596,0.8655078589972548,4154.7860745784465
1400000U,06037402706,4027.06,3658,1.0618369117609165,3444.973478962687
1400000U,06037402801,4028.01,4335,1.8197682518896139,2382.1714635908256
1400000U,06037402803,4028.03,3477,0.630279081966292,5516.60383389648
1400000U,06037402804,4028.04,4145,1.3182167615980538,3144.3994043704015
1400000U,06037402902,4029.02,6896,1.8452186154913957,3737.2265498001943
1400000U,06037402903,4029.03,3650,1.5843464881235718,2303.7889927239935
1400000U,06037402904,4029.04,3615,1.9085628971471218,1894.095293062452
1400000U,06037403000,4030,6991,2.418415134134224,2890.7361276924566
1400000U,06037403305,4033.05,2318,1.4815865797779353,1564.5390094903728
1400000U,06037403316,4033.16,7007,2.9100312518472102,2407.8779207447146
1400000U,06037403317,4033.17,5152,4.190586283379094,1229.4222458642867
1400000U,06037403318,4033.18,5909,3.368570309237921,1754.1566473453854
1400000U,06037403319,4033.19,4206,2.23408092004128,1882.6533820996437
1400000U,06037403320,4033.2,5384,3.9169412615304635,1374.541929662819
1400000U,06037403321,4033.21,5392,6.364705249195884,847.171988157853
1400000U,06037403323,4033.23,5592,3.1481850202263466,1776.2615488202625
1400000U,06037403324,4033.24,5947,7.95546389031185,747.5365462021953
1400000U,06037403325,4033.25,4853,17.10437880459823,283.72851510370845
1400000U,06037403326,4033.26,2328,1.9176645086569961,1213.9766833513415
1400000U,06037403327,4033.27,2431,8.891961607085765,273.39299329214396
1400000U,06037403328,4033.28,5333,2.790578812391679,1911.073063523093
1400000U,06037403401,4034.01,4911,2.3058248773652545,2129.82349536082
1400000U,06037403402,4034.02,3243,1.7371382867351917,1866.8634643330274
1400000U,06037403403,4034.03,5177,3.8972546762044944,1328.370976525927
1400000U,06037403404,4034.04,2200,2.3912264223622195,920.0299810281819
1400000U,06037403407,4034.07,2265,4.724956180083483,479.369525065094
1400000U,06037403408,4034.08,6164,3.15864486686267,1951.4697789126274
1400000U,06037403409,4034.09,3897,4.684456826779122,831.9000780885516
1400000U,06037403500,4035,1438,4.918495227261184,292.365842306761
1400000U,06037403601,4036.01,6590,4.92105932962788,1339.1425623186547
1400000U,06037403702,4037.02,4186,1.7120862204877547,2444.9703232863203
1400000U,06037403703,4037.03,4786,2.159660289374295,2216.0892727191917
1400000U,06037403721,4037.21,5569,1.899061852811607,2932.5005879903074
1400000U,06037403722,4037.22,5437,1.803303134422582,3015.022763624779
1400000U,06037403801,4038.01,5605,1.8827420667729986,2977.0408272689815
1400000U,06037403802,4038.02,6221,1.3039199719686758,4770.998323315388
1400000U,06037403901,4039.01,2976,1.2579118894303565,2365.82548031061
1400000U,06037403902,4039.02,5250,2.113030187628602,2484.5835287814493
1400000U,06037404000,4040,4547,1.3213348999849226,3441.216908788139
1400000U,06037404100,4041,6307,1.3488054827087665,4675.989296346747
1400000U,06037404201,4042.01,3551,0.9275306670303634,3828.4448441678915
1400000U,06037404203,4042.03,4165,0.6449162584307369,6458.202821765759
1400000U,06037404301,4043.01,6257,1.1074759547956519,5649.7840633971355
1400000U,06037404302,4043.02,2412,0.6157573673551321,3917.1273099992036
1400000U,06037404401,4044.01,3902,1.450513466604929,2690.0818846811667
1400000U,06037404402,4044.02,4624,3.3661922312525423,1373.658924487338
1400000U,06037404501,4045.01,2721,0.8052065868263831,3379.2570062354644
1400000U,06037404503,4045.03,2988,0.6567765034234088,4549.4928402968535
1400000U,06037404504,4045.04,4844,0.6723038771157799,7205.075212091626
1400000U,06037404600,4046,1352,24.891609086096267,54.31549223369365
1400000U,06037404701,4047.01,5737,1.7072262795506212,3360.4215614054992
1400000U,06037404702,4047.02,4792,1.1562787120698694,4144.329520191355
1400000U,06037404703,4047.03,3209,1.2850035828935575,2497.269301595259
1400000U,06037404804,4048.04,4223,0.9473254431290706,4457.813342425584
1400000U,06037404805,4048.05,2922,0.4487089844397426,6512.015808304808
1400000U,06037404806,4048.06,5842,1.5294747288150214,3819.611981772434
1400000U,06037404901,4049.01,5363,1.141844104493133,4696.788273369986
1400000U,06037404902,4049.02,3343,0.6918983051276878,4831.634902448647
1400000U,06037404903,4049.03,2677,0.5453711045209295,4908.584224225737
1400000U,06037405001,4050.01,5366,1.70405830930873,3148.9532785863275
1400000U,06037405002,4050.02,3271,0.8850753704681373,3695.7304531815075
1400000U,06037405101,4051.01,5368,1.1212293313141701,4787.602188134229
1400000U,06037405102,4051.02,4850,0.9618149990844385,5042.549767488305
1400000U,06037405201,4052.01,5421,1.3577308515457371,3992.691183107719
1400000U,06037405202,4052.02,4208,0.9532674632526883,4414.291017173383
1400000U,06037405203,4052.03,3038,0.7191848229789974,4224.227073391286
1400000U,06037405301,4053.01,2977,0.8253649005807672,3606.8895077864795
1400000U,06037405302,4053.02,5688,1.795070637020551,3168.6775342952037
1400000U,06037405400,4054,5027,1.3288860503479056,3782.8676120754817
1400000U,06037405500,4055,6207,1.8648792574676063,3328.3656167792506
1400000U,06037405600,4056,5748,2.1009159580507473,2735.9495166732213
1400000U,06037405701,4057.01,3637,1.0439090187660889,3484.0200962139124
1400000U,06037405702,4057.02,5159,1.376780604358409,3747.147500239616
1400000U,06037405800,4058,5514,1.8953421548371296,2909.237250871903
1400000U,06037405900,4059,4217,1.3199874539969145,3194.7273341355994
1400000U,06037406000,4060,5235,1.9102322810217771,2740.50441509648
1400000U,06037406101,4061.01,3206,1.3881151761749806,2309.606619844248
1400000U,06037406103,4061.03,8008,2.2094962158840357,3624.355607595345
1400000U,06037406201,4062.01,3655,0.798897619658478,4575.054312419258
1400000U,06037406300,4063,5730,5.390205901157101,1063.0391686465923
1400000U,06037406413,4064.13,6398,3.176267075085872,2014.3142401924836
1400000U,06037406500,4065,7917,2.0464208749174153,3868.7056494766725
1400000U,06037406601,4066.01,5037,1.9681956867773749,2559.1967474775497
1400000U,06037406602,4066.02,4676,1.590290589782679,2940.343123478457
1400000U,06037406701,4067.01,3198,0.9431328590555936,3390.8266150352542
1400000U,06037406702,4067.02,7019,2.8229015372061697,2486.4487505103407
1400000U,06037406801,4068.01,4972,1.7449167160599746,2849.41966240474
1400000U,06037406903,4069.03,7307,1.9615723817479702,3725.0728384994304
1400000U,06037407001,4070.01,5934,0.992077047648102,5981.390270108173
1400000U,06037407002,4070.02,3372,3.1919015825183545,1056.423549669583
1400000U,06037407101,4071.01,4315,1.1352567708661887,3800.902237039909
1400000U,06037407102,4071.02,5415,0.9226282055581743,5869.103033462995
1400000U,06037407201,4072.01,3425,0.6468905206645638,5294.558956407999
1400000U,06037407202,4072.02,3082,0.8084088318444094,3812.427423594969
1400000U,06037407301,4073.01,3752,0.9895565474988568,3791.5973670057847
1400000U,06037407302,4073.02,3593,0.8038372942790721,4469.810029431902
1400000U,06037407400,4074,1848,0.6076341863637595,3041.3035366869512
1400000U,06037407501,4075.01,4241,1.131321623965172,3748.7129302237754
1400000U,06037407502,4075.02,3905,1.0298266731025976,3791.900231361516
1400000U,06037407601,4076.01,4203,0.7812001368183099,5380.183389519203
1400000U,06037407602,4076.02,4026,0.9346184887348806,4307.640014108515
1400000U,06037407701,4077.01,4418,1.1419543251910724,3868.8062232793573
1400000U,06037407702,4077.02,6536,2.0018517693771845,3264.9770077798908
1400000U,06037407801,4078.01,5148,1.071595162935144,4804.053039862007
1400000U,06037407802,4078.02,3207,3.1334375267852557,1023.4766043956254
1400000U,06037407901,4079.01,4317,1.0253056981172146,4210.451583295964
1400000U,06037407902,4079.02,1632,0.47075510720179997,3466.770673398995
1400000U,06037408003,4080.03,4687,1.3650067957503786,3433.6825388648986
1400000U,06037408004,4080.04,2414,0.6215591543936402,3883.781588503783
1400000U,06037408005,4080.05,5367,3.6846416880429316,1456.586679083751
1400000U,06037408006,4080.06,3878,3.323277933496161,1166.9201546198271
1400000U,06037408133,4081.33,5988,1.056839353160065,5665.9510095789165
1400000U,06037408134,4081.34,2641,0.8840184665500235,2987.4941530427354
1400000U,06037408135,4081.35,4336,1.127704082234491,3844.9803173616488
1400000U,06037408136,4081.36,3718,1.009036902582376,3684.7017096051836
1400000U,06037408137,4081.37,4099,0.8307792468652954,4933.921996085468
1400000U,06037408138,4081.38,4889,0.894990896064276,5462.625398201687
1400000U,06037408139,4081.39,4478,0.7844026750863671,5708.80256050497
1400000U,06037408140,4081.4,3409,0.9128072928248093,3734.632738801171
1400000U,06037408141,4081.41,4075,1.1238845262635753,3625.8173368998982
1400000U,06037408212,4082.12,4750,2.85111779403681,1666.0132422219642
1400000U,06037408213,4082.13,5787,1.548583546847483,3736.963376487398
1400000U,06037408301,4083.01,5923,2.717583741064156,2179.509654293362
1400000U,06037408302,4083.02,3350,3.3968311035369516,986.2132964196575
1400000U,06037408303,4083.03,4228,1.9258854815308268,2195.353794681132
1400000U,06037408401,4084.01,4352,1.1588051671825481,3755.5925044597457
1400000U,06037408402,4084.02,6286,11.570327725681665,543.2862533398691
1400000U,06037408503,4085.03,6923,4.2033231381967,1647.0301645592945
1400000U,06037408504,4085.04,5418,1.4178934079799244,3821.1617103989756
1400000U,06037408505,4085.05,2373,1.9902860107790343,1192.2909507217832
1400000U,06037408623,4086.23,3117,0.960225643645922,3246.1120160933515
1400000U,06037408624,4086.24,3054,1.3791888800804908,2214.3449995201277
1400000U,06037408625,4086.25,3873,2.1487346051318403,1802.4561947995264
1400000U,06037408626,4086.26,3778,2.496756153899169,1513.163387661995
1400000U,06037408627,4086.27,2626,3.125495903855045,840.1866714210191
1400000U,06037408628,4086.28,5591,2.3593785513573824,2369.6917973520704
1400000U,06037408629,4086.29,3069,1.77277760331856,1731.1816181877355
1400000U,06037408631,4086.31,5014,1.476683321361074,3395.4470315128538
1400000U,06037408703,4087.03,5547,17.11289392034864,324.14155231828795
1400000U,06037408705,4087.05,5540,1.9280482594374233,2873.372060519114
1400000U,06037408707,4087.07,6507,4.952273794893211,1313.9418920476537
1400000U,06037408722,4087.22,4244,2.1055814986428967,2015.595218107383
1400000U,06037408724,4087.24,5435,0.5335864127237182,10185.791598884189
1400000U,06037408725,4087.25,5854,1.9474437959379376,3005.9917581244326
1400000U,06037408800,4088,4759,1.7917225788741433,2656.103157995805
1400000U,06037408900,4089,5529,3.1576095329232556,1751.0081415549046
1400000U,06037409000,4090,7610,7.868895221290159,967.0989110911415
1400000U,06037409100,4091,5576,1.5574218435499037,3580.2759689631457
1400000U,06037430003,4300.03,4848,11.94291295007404,405.93111749759044
1400000U,06037430004,4300.04,3331,1.1206095541460972,2972.4893810478147
1400000U,06037430005,4300.05,3822,1.035669340501049,3690.367041425543
1400000U,06037430101,4301.01,5018,1.9896974884888043,2521.9914228324337
1400000U,06037430102,4301.02,4902,1.287325104378417,3807.89591015311
1400000U,06037430200,4302,1041,5.163287261414273,201.6157434778983
1400000U,06037430301,4303.01,4694,24.44664587421001,192.00998059827648
1400000U,06037430302,4303.02,4859,1.9390194599949242,2505.9057426957024
1400000U,06037430400,4304,4267,3.6010034810672784,1184.9474798995004
1400000U,06037430501,4305.01,4526,4.709601927021184,961.0154043024795
1400000U,06037430502,4305.02,6494,2.9439045389610747,2205.913919441077
1400000U,06037430600,4306,4291,3.700909876946829,1159.4446075893052
1400000U,06037430701,4307.01,5074,2.9909063570279324,1696.4757148204535
1400000U,06037430721,4307.21,3303,4.091503198710569,807.2827612699741
1400000U,06037430723,4307.23,5075,0.4863954483449984,10433.896980878657
1400000U,06037430724,4307.24,5018,0.5798613092149097,8653.793450702908
1400000U,06037430801,4308.01,7235,1.709643813873646,4231.875634730729
1400000U,06037430802,4308.02,4008,1.8594522007529923,2155.4735305252507
1400000U,06037430803,4308.03,5079,2.2776968290572306,2229.8841247025252
1400000U,06037430901,4309.01,4169,1.1644320870332443,3580.2860866036713
1400000U,06037430902,4309.02,5111,1.1778694996665993,4339.190378430454
1400000U,06037431002,4310.02,3072,1.3536377244907203,2269.4402973703914
1400000U,06037431003,4310.03,4754,0.8539551530136094,5567.037078262395
1400000U,06037431004,4310.04,3343,0.90645096741735,3688.0097436763053
1400000U,06037431100,4311,7321,3.0071341960058717,2434.543829046233
1400000U,06037431200,4312,6459,1.487868988024282,4341.108022270701
1400000U,06037431300,4313,2620,0.816699448518071,3208.034491457144
1400000U,06037431400,4314,3770,1.7983316018040225,2096.387560680171
1400000U,06037431501,4315.01,3874,1.0381502232924196,3731.6372072953804
1400000U,06037431502,4315.02,4531,2.0226413194297774,2240.1401358088433
1400000U,06037431600,4316,3913,2.128556038944934,1838.3354388637872
1400000U,06037431701,4317.01,6323,3.286270257966159,1924.0657352123083
1400000U,06037431800,4318,5324,1.3618453106244033,3909.4014264798966
1400000U,06037431900,4319,3688,0.9991561637518256,3691.114696376972
1400000U,06037432001,4320.01,2261,0.7304245207268817,3095.460154801439
1400000U,06037432002,4320.02,5416,1.5096659802215002,3587.5485511075485
1400000U,06037432101,4321.01,4756,1.1606244430569825,4097.794104243673
1400000U,06037432102,4321.02,5479,1.8704634728000933,2929.220527251414
1400000U,06037432201,4322.01,4693,1.2169947136653552,3856.220530215437
1400000U,06037432202,4322.02,3544,1.3196770224453798,2685.5055742600707
1400000U,06037432300,4323,3960,1.9871416876116634,1992.8121002581884
1400000U,06037432401,4324.01,4217,1.0619287179860721,3971.0763336332607
1400000U,06037432402,4324.02,5378,1.5117402846932715,3557.489374632352
1400000U,06037432501,4325.01,4199,1.0674653101833504,3933.617289426267
1400000U,06037432502,4325.02,4310,1.7599681032599068,2448.908018285552
1400000U,06037432601,4326.01,6453,1.404870133258368,4593.307130128331
1400000U,06037432602,4326.02,4461,1.0644908513560047,4190.735875575955
1400000U,06037432700,4327,4592,1.8591171218635585,2469.98962356768
1400000U,06037432801,4328.01,2307,0.8150564354796274,2830.478847323529
1400000U,06037432802,4328.02,5389,0.5927282967447274,9091.85545822001
1400000U,06037432901,4329.01,4265,1.134678221727486,3758.774882897434
1400000U,06037432902,4329.02,2993,1.0883241205943301,2750.099849266901
1400000U,06037433103,4331.03,6702,2.0827770396343444,3217.8192252285503
1400000U,06037433200,4332,6089,1.7873632711457914,3406.6941501470146
1400000U,06037433302,4333.02,1837,0.8542413630178678,2150.446091149506
1400000U,06037433304,4333.04,3999,0.7896582522816806,5064.216056053459
1400000U,06037433305,4333.05,4570,0.5119116647871801,8927.321478208378
1400000U,06037433306,4333.06,3056,0.434314529517451,7036.375235697033
1400000U,06037433307,4333.07,2738,0.42185627998428044,6490.362073315646
1400000U,06037433402,4334.02,4616,0.5578916326073194,8274.008302341832
1400000U,06037433403,4334.03,4860,0.7067742581336535,6876.3115578566485
1400000U,06037433505,4335.05,3981,0.7651945201499143,5202.598679379011
1400000U,06037433506,4335.06,3579,1.6364593259402256,2187.0387752800943
1400000U,06037433601,4336.01,4873,1.125453644021673,4329.809606894978
1400000U,06037433602,4336.02,2730,1.0017653204552333,2725.189167817671
1400000U,06037433803,4338.03,3240,1.1888265423325628,2725.376566410511
1400000U,06037433804,4338.04,4581,1.5131935883824483,3027.3720660533136
1400000U,06037433901,4339.01,5401,0.7209290924602221,7491.721525023635
1400000U,06037433903,4339.03,5432,0.9097508832768423,5970.865321322268
1400000U,06037434001,4340.01,4531,1.0731330658584513,4222.216371998036
1400000U,06037434003,4340.03,3704,0.9635126354275804,3844.267178038892
1400000U,06037434004,4340.04,3136,0.6844020861917804,4582.101754612774
1400000U,06037434100,4341,5919,2.4936774160724693,2373.6029214726573
1400000U,06037460001,4600.01,1853,5.198785821851872,356.42937860824173
1400000U,06037460002,4600.02,2748,1.5685680111486746,1751.916385179638
1400000U,06037460101,4601.01,5650,5.698474781140117,991.4933762099727
1400000U,06037460200,4602,5841,3.1885143453866567,1831.8876339543922
1400000U,06037460301,4603.01,4779,4.9189507964393515,971.5486488418106
1400000U,06037460302,4603.02,4399,1.312821275039329,3350.7988357883796
1400000U,06037460401,4604.01,1093,5.368772545559239,203.58470967522567
1400000U,06037460501,4605.01,5249,7.468274485715538,702.8397269060862
1400000U,06037460502,4605.02,4810,2.6141688426565297,1839.972966364352
1400000U,06037460601,4606.01,5244,4.864960938396447,1077.9120462431688
1400000U,06037460700,4607,4791,7.4440906856985825,643.5977478356571
1400000U,06037460800,4608,2792,6.74383804791424,414.00756960104053
1400000U,06037460900,4609,6394,2.4546210253235428,2604.8827635855555
1400000U,06037461000,4610,5493,1.7697452523033441,3103.8365509673195
1400000U,06037461100,4611,5153,1.9587380790504891,2630.7754237860886
1400000U,06037461200,4612,4320,2.4557883307503907,1759.109262759621
1400000U,06037461300,4613,6027,1.9496930016600793,3091.2559027848333
1400000U,06037461400,4614,2695,1.0167576321919274,2650.5825131502734
1400000U,06037461501,4615.01,3559,1.0040674086063892,3544.5827336829593
1400000U,06037461502,4615.02,6056,1.1725661168623633,5164.74074502944
1400000U,06037461600,4616,5161,1.6615777095300193,3106.084037116627
1400000U,06037461700,4617,1344,2.208087148067608,608.671628371277
1400000U,06037461901,4619.01,4658,0.8787722618666082,5300.576955064444
1400000U,06037461902,4619.02,2004,0.8353281505618733,2399.057183278253
1400000U,06037462001,4620.01,4303,0.5117044711457974,8409.150677078933
1400000U,06037462002,4620.02,3577,0.5115342991428746,6992.688478550922
1400000U,06037462100,4621,4710,1.0439209820641269,4511.835743244665
1400000U,06037462201,4622.01,3615,0.5368444557628139,6733.794046291058
1400000U,06037462202,4622.02,3206,0.5682577860437912,5641.8056711904665
1400000U,06037462301,4623.01,3924,0.6324747704409008,6204.200046216172
1400000U,06037462302,4623.02,3377,0.7009644586890785,4817.647967937715
1400000U,06037462400,4624,3870,1.3160819607415184,2940.546345471927
1400000U,06037462500,4625,6482,2.5676044453860283,2524.5321613491205
1400000U,06037462600,4626,2392,1.0486249461040342,2281.0824870102692
1400000U,06037462700,4627,5755,1.6755520827574457,3434.688816434182
1400000U,06037462800,4628,2919,1.127369403855151,2589.2134290838403
1400000U,06037462900,4629,3654,2.344772020288906,1558.3604582375476
1400000U,06037463000,4630,2726,1.816835267265303,1500.411209048782
1400000U,06037463103,4631.03,5607,3.675139734851668,1525.6562755501059
1400000U,06037463200,4632,3262,1.6285996915134546,2002.9476961085688
1400000U,06037463300,4633,2014,0.6596641503854503,3053.0687453959617
1400000U,06037463400,4634,5869,1.9300505351796624,3040.85302069755
1400000U,06037463500,4635,6173,1.681989534281218,3670.0585076101393
1400000U,06037463601,4636.01,6245,0.9281385261777149,6728.521469438757
1400000U,06037463602,4636.02,5896,0.9276013145835027,6356.17900417415
1400000U,06037463700,4637,3429,1.7359105062388966,1975.332246493184
1400000U,06037463800,4638,3993,2.867425108568066,1392.5385489820248
1400000U,06037463900,4639,3115,1.8819783791852667,1655.1731063714583
1400000U,06037464000,4640,5348,3.146651579862538,1699.584419903785
1400000U,06037464101,4641.01,2223,3.1790630456052145,699.2626343391048
1400000U,06037464102,4641.02,4381,3.085329347146646,1419.9456547650602
1400000U,06037464200,4642,5675,3.4605054350848463,1639.9338496807932
1400000U,06037480002,4800.02,3843,1.4037502659182142,2737.6664448830834
1400000U,06037480011,4800.11,5220,1.126496066086398,4633.837753322119
1400000U,06037480012,4800.12,4751,1.2828716006783258,3703.410378316802
1400000U,06037480101,4801.01,4106,1.1368218111644492,3611.823734974098
1400000U,06037480102,4801.02,3957,1.2284029554298885,3221.2556820292075
1400000U,06037480201,4802.01,3744,1.532886118273367,2442.4515007137106
1400000U,06037480202,4802.02,2712,1.5150538593095297,1790.0353728916054
1400000U,06037480302,4803.02,3992,1.0504625603196356,3800.2306324799533
1400000U,06037480303,4803.03,4426,0.451632189215469,9800.01006502307
1400000U,06037480304,4803.04,4145,0.4366403324700875,9492.938905921976
1400000U,06037480400,4804,5893,1.2855459283009436,4584.044700595451
1400000U,06037480500,4805,5301,2.111460341168489,2510.584687120578
1400000U,06037480601,4806.01,4044,0.7065763090437686,5723.373326050048
1400000U,06037480602,4806.02,4302,1.656018816961295,2597.7965684556275
1400000U,06037480702,4807.02,4501,2.1759887916231992,2068.484919282345
1400000U,06037480703,4807.03,4074,1.135174143391634,3588.8766703475503
1400000U,06037480704,4807.04,4075,1.0694091888295576,3810.5152289368193
1400000U,06037480802,4808.02,3220,1.7207745501009797,1871.25036211806
1400000U,06037480803,4808.03,3027,1.0916178983923681,2772.948304033747
1400000U,06037480804,4808.04,4675,0.8384059106604639,5576.058017431216
1400000U,06037480901,4809.01,3901,0.9514070237682414,4100.243011187046
1400000U,06037480902,4809.02,4012,0.5134916543377053,7813.174695457562
1400000U,06037480903,4809.03,2873,0.8038278471998221,3574.1483826521453
1400000U,06037481001,4810.01,4582,1.0496452850082516,4365.284220720317
1400000U,06037481002,4810.02,5748,0.934858710802571,6148.5226950127835
1400000U,06037481101,4811.01,4275,0.8892176733750905,4807.5967538678415
1400000U,06037481102,4811.02,3603,0.6157201444773135,5851.684458137384
1400000U,06037481103,4811.03,5315,1.4136103848378336,3759.876170271433
1400000U,06037481201,4812.01,4000,1.0326229508515263,3873.630734917814
1400000U,06037481203,4812.03,6768,1.5593217934607007,4340.348495341268
1400000U,06037481300,4813,3072,0.8967608499792471,3425.662483003236
1400000U,06037481401,4814.01,5433,1.2065730472314704,4502.835541094038
1400000U,06037481403,4814.03,3132,0.8103939816732421,3864.786845446799
1400000U,06037481404,4814.04,3867,1.024278373727709,3775.3408635648802
1400000U,06037481500,4815,4336,2.1880726347026984,1981.652679728865
1400000U,06037481603,4816.03,3580,0.6557061574139866,5459.762668874453
1400000U,06037481604,4816.04,4183,0.6230128357520743,6714.147381811905
1400000U,06037481605,4816.05,2811,0.7649404218937221,3674.795996583574
1400000U,06037481606,4816.06,4916,0.8620648802069628,5702.587024331367
1400000U,06037481711,4817.11,4397,0.44733934018944116,9829.227177153567
1400000U,06037481712,4817.12,5182,0.7365998242790994,7035.027472442795
1400000U,06037481713,4817.13,2727,0.46619749045228376,5849.452336936408
1400000U,06037481714,4817.14,2595,0.4550813117174121,5702.277665955649
1400000U,06037481800,4818,2282,0.8220370798505588,2776.0304929491176
1400000U,06037481901,4819.01,5562,1.8339617882886772,3032.778564699575
1400000U,06037481902,4819.02,3319,0.8880973088532553,3737.20308226766
1400000U,06037482001,4820.01,2647,2.945313689171712,898.7158175142952
1400000U,06037482002,4820.02,6821,2.4883928472549175,2741.1266703827005
1400000U,06037482101,4821.01,4525,1.1522468396097967,3927.109925102829
1400000U,06037482102,4821.02,3295,1.098019481180974,3000.8575043277606
1400000U,06037482201,4822.01,3857,0.773295584610771,4987.743466738369
1400000U,06037482202,4822.02,5441,0.6468669207114602,8411.312784422003
1400000U,06037482301,4823.01,4855,0.8736028655734966,5557.445140490495
1400000U,06037482303,4823.03,4766,0.9827934180434468,4849.442326840357
1400000U,06037482304,4823.04,2877,0.6194444456502501,4644.484295891819
1400000U,06037482401,4824.01,3647,0.8390676507806141,4346.491008927669
1400000U,06037482403,4824.03,3254,0.9617398897449388,3383.4512165893284
1400000U,06037482404,4824.04,3429,0.9389637250966658,3651.898266513955
1400000U,06037482502,4825.02,3520,0.640662775268508,5494.310167349327
1400000U,06037482503,4825.03,4007,0.7296768107308385,5491.472308112164
1400000U,06037482521,4825.21,5385,1.5461957444422907,3482.741444190404
1400000U,06037482522,4825.22,4165,1.6418737897118472,2536.735786939487
1400000U,06037482600,4826,6377,2.84456762627349,2241.8169781233687
1400000U,06037482701,4827.01,3856,1.2293803161234198,3136.5395634111396
1400000U,06037482702,4827.02,2392,0.7182503986708003,3330.314893561707
1400000U,06037482801,4828.01,3826,3.165244164923401,1208.7535117824282
1400000U,06037500100,5001,3687,10.05267270273108,366.7681331153184
1400000U,06037500202,5002.02,4919,6.357243063309289,773.7630842510832
1400000U,06037500203,5002.03,4156,1.870107190085316,2222.332506945979
1400000U,06037500204,5002.04,2361,5.317714372272012,443.9877426119174
1400000U,06037500300,5003,2691,8.957576255860584,300.4160861303733
1400000U,06037500402,5004.02,4660,1.3358543431471968,3488.404274
1400000U,06037500403,5004.03,3841,2.2006971290547996,1745.3560280008685
1400000U,06037500404,5004.04,4401,1.1720204972223398,3755.05378142299
1400000U,06037500500,5005,2820,0.668358783981537,4219.290697730848
1400000U,06037500600,5006,5857,1.1831195948897897,4950.471638960213
1400000U,06037500700,5007,6413,3.248313739163625,1974.2551104842532
1400000U,06037500800,5008,4717,1.9496211330682192,2419.444434610028
1400000U,06037500900,5009,5256,1.5883649042206465,3309.063292719207
1400000U,06037501001,5010.01,3015,0.7164686573417555,4208.139419784619
1400000U,06037501002,5010.02,4598,1.4730336473779115,3121.4494035385524
1400000U,06037501200,5012,4982,1.4060414481754069,3543.281036604608
1400000U,06037501301,5013.01,2978,0.8642108479692092,3445.918327683504
1400000U,06037501302,5013.02,4534,1.143278370726877,3965.788312007827
1400000U,06037501400,5014,3443,1.0612527564350744,3244.278970417578
1400000U,06037501501,5015.01,1963,6.346947402193763,309.28253782621664
1400000U,06037501503,5015.03,5418,0.8048030015845905,6732.082247869859
1400000U,06037501504,5015.04,3317,0.7455425576697486,4449.108861561896
1400000U,06037501600,5016,7339,10.311703659063973,711.7155654050463
1400000U,06037501700,5017,3793,1.3922773638373067,2724.3134870382246
1400000U,06037501802,5018.02,3219,0.7754159161454239,4151.320514546027
1400000U,06037501803,5018.03,4690,0.5924564605553428,7916.193530244904
1400000U,06037501804,5018.04,2133,0.532318575521631,4006.999000382102
1400000U,06037501900,5019,4330,1.393502238485593,3107.2788262656
1400000U,06037502003,5020.03,2675,0.6435908546097387,4156.367326913104
1400000U,06037502004,5020.04,3695,1.3349287126186766,2767.9380667089445
1400000U,06037502005,5020.05,4392,1.042466991870008,4213.083036923309
1400000U,06037502100,5021,5339,1.9369821275842034,2756.349645135229
1400000U,06037502200,5022,7093,1.7371212448262419,4083.1922475909205
1400000U,06037502303,5023.03,8229,2.33185368008144,3528.9521252090753
1400000U,06037502401,5024.01,5074,0.945481432459989,5366.57815352151
1400000U,06037502402,5024.02,3470,0.906111704964698,3829.549911989263
